date,source,station_id,tmp_avg_c,tmp_max_c,tmp_min_c,rh_avg_pct,sol_rad_avg_wm2,wind_spd_avg_ms,wind_max_ms,wind_run_km,precip_mm,eto_mm,tmp_avg_7d,tmp_avg_14d,tmp_max_7d,wind_spd_7d,wind_spd_14d,wind_run_7d,sol_rad_7d,sol_rad_14d,precip_7d,precip_14d,eto_7d,rh_avg_7d,calm_days_7d
2024-03-29,Open-Meteo (Clear Lake coords),OM-CL,5.9,7.2,4.7,94.0,45.14,3.806,6.167,328.84,12.9,0.45,8.6857,10.7286,12.4857,3.0954,2.4088,1872.12,162.83,190.4336,49.5,66.0,13.68,84.2857,1
2024-03-30,Open-Meteo (Clear Lake coords),OM-CL,8.7,13.8,5.3,74.0,212.04,2.889,5.028,249.61,0.4,2.5,8.8,10.4857,12.8571,3.0399,2.512,1838.51,172.47,188.45,27.8,66.4,14.65,82.2857,1
2024-03-31,Open-Meteo (Clear Lake coords),OM-CL,9.9,17.2,3.8,78.0,219.21,1.417,3.222,122.43,0.0,2.93,8.8714,10.2643,13.2143,2.7541,2.5279,1665.71,174.57,187.6314,27.6,66.4,14.99,82.5714,2
2024-04-01,Open-Meteo (Clear Lake coords),OM-CL,12.9,22.6,4.2,63.0,280.44,1.278,1.889,110.42,0.0,4.02,9.3571,10.1714,14.2429,2.4963,2.5259,1509.76,178.9843,190.1779,27.6,66.4,16.0,80.1429,3
2024-04-02,Open-Meteo (Clear Lake coords),OM-CL,15.0,24.4,7.2,70.0,275.0,1.417,3.861,122.43,0.0,4.25,10.0,10.1786,15.3571,2.4249,2.5141,1466.56,181.4971,192.6829,27.6,66.4,16.9,79.1429,3
2024-04-03,Open-Meteo (Clear Lake coords),OM-CL,11.2,17.8,5.9,80.0,235.88,3.639,7.083,314.41,0.0,3.1,10.2714,10.0857,16.2857,2.5717,2.6173,1555.38,207.5229,192.9643,15.9,66.4,19.28,77.1429,3
2024-04-04,Open-Meteo (Clear Lake coords),OM-CL,5.0,7.7,3.0,82.0,113.31,1.861,6.028,160.79,11.9,1.37,9.8,9.5643,15.8143,2.3296,2.6311,1408.93,197.2886,183.0764,25.2,78.3,18.62,77.2857,4
2024-04-05,Open-Meteo (Clear Lake coords),OM-CL,6.0,10.9,2.6,76.0,255.44,2.389,5.861,206.41,4.3,2.69,9.8143,9.25,16.3429,2.1271,2.6113,1286.5,227.3314,195.0807,16.6,66.1,20.86,74.7143,4
2024-04-06,Open-Meteo (Clear Lake coords),OM-CL,7.0,13.0,0.6,73.0,265.97,1.833,5.306,158.37,0.0,3.16,9.5714,9.1857,16.2286,1.9763,2.5081,1195.26,235.0357,203.7529,16.2,44.0,21.52,74.5714,5
2024-04-07,Open-Meteo (Clear Lake coords),OM-CL,8.0,13.8,2.8,79.0,217.36,1.778,4.556,153.62,0.2,2.74,9.3,9.0857,15.7429,2.0279,2.391,1226.45,234.7714,204.6707,16.4,44.0,21.33,74.7143,5
2024-04-08,Open-Meteo (Clear Lake coords),OM-CL,11.2,20.2,4.2,77.0,257.87,1.139,2.333,98.41,0.0,3.63,9.0571,9.2071,15.4,2.008,2.2521,1214.44,231.5471,205.2657,16.4,44.0,20.94,76.7143,5
2024-04-09,Open-Meteo (Clear Lake coords),OM-CL,13.8,22.9,5.7,74.0,283.33,1.444,3.194,124.76,0.0,4.3,8.8857,9.4429,15.1857,2.0119,2.2184,1216.77,232.7371,207.1171,16.4,44.0,20.99,77.2857,5
2024-04-10,Open-Meteo (Clear Lake coords),OM-CL,16.7,24.8,9.3,72.0,278.36,1.361,2.944,117.59,0.0,4.39,9.6714,9.9714,16.1857,1.6864,2.1291,1019.95,238.8057,223.1643,16.4,32.3,22.28,76.1429,6
2024-04-11,Open-Meteo (Clear Lake coords),OM-CL,16.8,24.8,10.0,69.0,292.71,1.833,3.806,158.37,0.0,4.69,11.3571,10.5786,18.6286,1.6824,2.006,1017.53,264.4343,230.8614,4.5,29.7,25.6,74.2857,6
2024-04-12,Open-Meteo (Clear Lake coords),OM-CL,12.0,16.4,9.1,76.0,211.46,2.5,4.417,216.0,1.2,2.82,12.2143,11.0143,19.4143,1.6983,1.9127,1027.12,258.1514,242.7414,1.4,18.0,25.73,74.2857,6
2024-04-13,Open-Meteo (Clear Lake coords),OM-CL,6.2,9.5,4.2,94.0,69.91,3.278,5.083,283.22,24.8,0.77,12.1,10.8357,18.9143,1.9047,1.9405,1151.97,230.1429,232.5893,26.2,42.4,23.34,77.2857,5
2024-04-14,Open-Meteo (Clear Lake coords),OM-CL,7.9,11.2,5.0,84.0,113.19,1.972,4.778,170.38,4.4,1.42,12.0857,10.6929,18.5429,1.9324,1.9801,1168.73,215.2614,225.0164,30.4,46.8,22.02,78.0,5
2024-04-15,Open-Meteo (Clear Lake coords),OM-CL,11.5,18.5,5.3,80.0,270.49,1.639,3.528,141.61,0.0,3.59,12.1286,10.5929,18.3,2.0039,2.0059,1211.93,217.0643,224.3057,30.4,46.8,21.98,78.4286,5
2024-04-16,Open-Meteo (Clear Lake coords),OM-CL,14.4,22.5,8.1,78.0,267.94,1.361,3.5,117.59,0.0,4.02,12.2143,10.55,18.2429,1.992,2.0019,1204.76,214.8657,223.8014,30.4,46.8,21.7,79.0,5
2024-04-17,Open-Meteo (Clear Lake coords),OM-CL,16.5,23.5,9.9,69.0,271.64,1.472,3.722,127.18,0.0,4.2,12.1857,10.9286,18.0571,2.0079,1.8471,1214.35,213.9057,226.3557,30.4,46.8,21.51,78.5714,5
2024-04-18,Open-Meteo (Clear Lake coords),OM-CL,16.2,24.1,7.7,67.0,291.09,1.472,3.556,127.18,0.0,4.58,12.1,11.7286,17.9571,1.9563,1.8194,1183.16,213.6743,239.0543,30.4,34.9,21.4,78.2857,5
2024-04-19,Open-Meteo (Clear Lake coords),OM-CL,17.6,24.9,12.3,73.0,302.43,1.778,4.528,153.62,0.0,4.84,12.9,12.5571,19.1714,1.8531,1.7757,1120.78,226.67,242.4107,29.2,30.6,23.42,77.8571,6
2024-04-20,Open-Meteo (Clear Lake coords),OM-CL,16.5,23.4,11.0,67.0,311.11,2.417,4.806,208.83,0.0,5.0,14.3714,13.2357,21.1571,1.7301,1.8174,1046.39,261.1271,245.635,4.4,30.6,27.65,74.0,6
2024-04-21,Open-Meteo (Clear Lake coords),OM-CL,18.7,26.6,9.3,65.0,313.77,1.111,1.917,95.99,0.0,4.97,15.9143,14.0,23.3571,1.6071,1.7698,972.0,289.7814,252.5214,0.0,30.4,31.2,71.2857,6
2024-04-22,Open-Meteo (Clear Lake coords),OM-CL,18.6,27.5,11.0,63.0,303.01,1.278,3.333,110.42,0.0,4.98,16.9286,14.5286,24.6429,1.5556,1.7797,940.81,294.4271,255.7457,0.0,30.4,32.59,68.8571,6
2024-04-23,Open-Meteo (Clear Lake coords),OM-CL,14.7,21.7,10.4,77.0,266.32,1.806,3.5,156.04,0.0,3.88,16.9714,14.5929,24.5286,1.6191,1.8056,979.26,294.1957,254.5307,0.0,30.4,32.45,68.7143,6
2024-04-24,Open-Meteo (Clear Lake coords),OM-CL,14.1,20.1,9.4,73.0,239.7,1.917,6.0,165.63,0.0,3.49,16.6286,14.4071,24.0429,1.6827,1.8453,1017.71,289.6329,251.7693,0.0,30.4,31.74,69.2857,6
2024-04-25,Open-Meteo (Clear Lake coords),OM-CL,12.4,15.7,9.3,79.0,192.36,3.5,5.778,302.4,0.0,2.68,16.0857,14.0929,22.8429,1.9724,1.9644,1192.93,275.5286,244.6014,0.0,30.4,29.84,71.0,5
2024-04-26,Open-Meteo (Clear Lake coords),OM-CL,12.1,15.3,9.0,73.0,273.61,4.278,6.333,369.62,0.5,3.44,15.3,14.1,21.4714,2.3296,2.0914,1408.93,271.4114,249.0407,0.5,29.7,28.44,71.0,4
2024-04-27,Open-Meteo (Clear Lake coords),OM-CL,12.4,18.5,7.0,75.0,299.77,2.917,5.583,252.03,0.0,4.06,14.7143,14.5429,20.7714,2.401,2.0656,1452.13,269.7914,265.4593,0.5,4.9,27.5,72.1429,4
2024-04-28,Open-Meteo (Clear Lake coords),OM-CL,13.3,19.5,8.3,74.0,327.43,3.417,5.667,295.23,0.0,4.47,13.9429,14.9286,19.7571,2.7304,2.1688,1651.37,271.7429,280.7621,0.5,0.5,27.0,73.4286,3
2024-04-29,Open-Meteo (Clear Lake coords),OM-CL,12.5,19.6,7.2,71.0,333.56,3.556,6.556,307.24,0.0,4.54,13.0714,15.0,18.6286,3.0559,2.3057,1848.19,276.1071,285.2671,0.5,0.5,26.56,74.5714,2
2024-04-30,Open-Meteo (Clear Lake coords),OM-CL,12.0,19.4,6.0,73.0,326.04,2.694,5.306,232.76,0.0,4.4,12.6857,14.8286,18.3,3.1827,2.4009,1924.91,284.6386,289.4171,0.5,0.5,27.08,74.0,1
2024-05-01,Open-Meteo (Clear Lake coords),OM-CL,14.2,21.5,7.6,74.0,307.87,1.833,4.5,158.37,0.0,4.52,12.7,14.6643,18.5,3.1707,2.4267,1917.65,294.3771,292.005,0.5,0.5,28.11,74.1429,1
2024-05-02,Open-Meteo (Clear Lake coords),OM-CL,14.7,22.0,9.6,75.0,315.51,3.667,6.917,316.83,0.0,4.57,13.0286,14.5571,19.4,3.1946,2.5835,1932.08,311.97,293.7493,0.5,0.5,30.0,73.5714,1
2024-05-03,Open-Meteo (Clear Lake coords),OM-CL,14.8,22.2,9.1,72.0,324.19,2.833,5.639,244.77,0.0,4.84,13.4143,14.3571,20.3857,2.9881,2.6589,1807.23,319.1957,295.3036,0.0,0.5,31.4,73.4286,1
2024-05-04,Open-Meteo (Clear Lake coords),OM-CL,8.6,11.5,6.2,87.0,126.5,4.861,6.417,419.99,22.6,1.35,12.8714,13.7929,19.3857,3.2659,2.8334,1975.19,294.4429,282.1171,22.6,23.1,28.69,75.1429,1
2024-05-05,Open-Meteo (Clear Lake coords),OM-CL,9.1,15.2,4.6,66.0,331.13,3.806,6.639,328.84,0.0,4.03,12.2714,13.1071,18.7714,3.3214,3.0259,2008.8,294.9714,283.3571,22.6,23.1,28.25,74.0,1
2024-05-06,Open-Meteo (Clear Lake coords),OM-CL,11.1,17.3,5.2,74.0,327.66,3.139,5.389,271.21,0.0,4.2,12.0714,12.5714,18.4429,3.2619,3.1589,1972.77,294.1286,285.1179,22.6,23.1,27.91,74.4286,1
2024-05-07,Open-Meteo (Clear Lake coords),OM-CL,13.5,19.7,7.2,71.0,325.23,1.389,3.222,120.01,0.0,4.56,12.2857,12.4857,18.4857,3.0754,3.1291,1860.02,294.0129,289.3257,22.6,23.1,28.07,74.1429,2
2024-05-08,Open-Meteo (Clear Lake coords),OM-CL,16.4,22.9,8.8,35.0,350.0,2.667,4.611,230.43,0.0,6.1,12.6,12.65,18.6857,3.1946,3.1826,1932.08,300.0314,297.2043,22.6,23.1,29.65,68.5714,1
2024-05-09,Open-Meteo (Clear Lake coords),OM-CL,18.7,24.9,11.8,39.0,342.71,3.222,5.194,278.38,0.0,6.35,13.1714,13.1,19.1,3.131,3.1628,1893.63,303.9171,307.9436,22.6,23.1,31.43,63.4286,1
2024-05-10,Open-Meteo (Clear Lake coords),OM-CL,19.9,28.5,9.9,53.0,341.32,1.944,3.861,167.96,0.0,6.05,13.9,13.6571,20.0,3.004,2.9961,1816.82,306.3643,312.78,22.6,22.6,32.64,60.7143,2
2024-05-11,Open-Meteo (Clear Lake coords),OM-CL,20.9,30.2,11.8,60.0,334.14,1.389,3.694,120.01,0.0,5.78,15.6571,14.2643,22.6714,2.508,2.8869,1516.84,336.0271,315.235,0.0,22.6,37.07,56.8571,3
2024-05-12,Open-Meteo (Clear Lake coords),OM-CL,20.7,28.7,14.1,66.0,329.17,2.0,3.889,172.8,0.0,5.78,17.3143,14.7929,24.6,2.25,2.7857,1360.8,335.7471,315.3593,0.0,22.6,38.82,56.8571,3
2024-05-13,Open-Meteo (Clear Lake coords),OM-CL,21.0,29.2,13.0,62.0,345.49,1.556,3.028,134.44,0.0,5.9,18.7286,15.4,26.3,2.0239,2.6429,1224.03,338.2943,316.2114,0.0,22.6,40.52,55.1429,4
2024-05-14,Open-Meteo (Clear Lake coords),OM-CL,22.1,31.1,13.9,67.0,329.4,1.5,4.833,129.6,0.0,5.83,19.9571,16.1214,27.9286,2.0397,2.5576,1233.62,338.89,316.4514,0.0,22.6,41.79,54.5714,4
2024-05-15,Open-Meteo (Clear Lake coords),OM-CL,22.6,31.5,15.4,69.0,316.2,1.861,5.0,160.79,0.0,5.89,20.8429,16.7214,29.1571,1.9246,2.5596,1163.98,334.0614,317.0464,0.0,22.6,41.58,59.4286,5
2024-05-16,Open-Meteo (Clear Lake coords),OM-CL,21.4,28.9,15.7,72.0,338.89,2.278,4.306,196.82,0.0,5.83,21.2286,17.2,29.7286,1.7897,2.4604,1082.42,333.5157,318.7164,0.0,22.6,41.06,64.1429,5
2024-05-17,Open-Meteo (Clear Lake coords),OM-CL,21.1,29.6,13.5,72.0,335.76,1.361,3.056,117.59,0.0,5.66,21.4,17.65,29.8857,1.7064,2.3552,1032.05,332.7214,319.5429,0.0,22.6,40.67,66.8571,5
2024-05-18,Open-Meteo (Clear Lake coords),OM-CL,21.2,28.5,15.1,69.0,342.48,2.389,5.25,206.41,0.0,6.03,21.4429,18.55,29.6429,1.8493,2.1786,1118.45,333.9129,334.97,0.0,0.0,40.92,68.1429,4
2024-05-19,Open-Meteo (Clear Lake coords),OM-CL,17.5,24.1,11.5,66.0,350.23,2.556,4.972,220.84,0.0,5.63,20.9857,19.15,28.9857,1.9287,2.0894,1166.49,336.9214,336.3343,0.0,0.0,40.77,68.1429,4
2024-05-20,Open-Meteo (Clear Lake coords),OM-CL,18.5,25.0,11.5,58.0,297.92,1.083,2.556,93.57,0.0,4.81,20.6286,19.6786,28.3857,1.8611,1.9425,1125.62,330.1257,334.21,0.0,0.0,39.68,67.5714,4
2024-05-21,Open-Meteo (Clear Lake coords),OM-CL,19.9,28.1,11.9,54.0,356.13,2.0,6.111,172.8,0.0,6.14,20.3143,20.1357,27.9571,1.9326,1.9861,1168.82,333.9443,336.4171,0.0,0.0,39.99,65.7143,3
2024-05-22,Open-Meteo (Clear Lake coords),OM-CL,18.1,24.5,13.0,68.0,345.49,2.861,4.972,247.19,0.0,5.55,19.6714,20.2571,26.9571,2.0754,2.0,1255.22,338.1286,336.095,0.0,0.0,39.65,65.5714,2
2024-05-23,Open-Meteo (Clear Lake coords),OM-CL,17.4,25.1,10.0,61.0,351.16,2.528,5.278,218.42,0.0,5.75,19.1,20.1643,26.4143,2.1111,1.9504,1276.82,339.8814,336.6986,0.0,0.0,39.57,64.0,2
2024-05-24,Open-Meteo (Clear Lake coords),OM-CL,16.5,25.5,10.4,68.0,334.03,3.028,5.833,261.62,0.0,5.41,18.4429,19.9214,25.8286,2.3493,2.0279,1420.85,339.6343,336.1779,0.0,0.0,39.32,63.4286,1
2024-05-25,Open-Meteo (Clear Lake coords),OM-CL,15.3,22.2,9.3,71.0,319.1,2.278,3.778,196.82,0.0,4.85,17.6,19.5214,24.9286,2.3334,2.0914,1411.26,336.2943,335.1036,0.0,0.0,38.14,63.7143,1
2024-05-26,Open-Meteo (Clear Lake coords),OM-CL,19.1,26.1,12.5,62.0,348.38,1.639,4.111,141.61,0.0,5.71,17.8286,19.4071,25.2143,2.2024,2.0656,1332.03,336.03,336.4757,0.0,0.0,38.22,63.1429,2
2024-05-27,Open-Meteo (Clear Lake coords),OM-CL,21.1,29.0,12.1,62.0,345.72,2.0,4.056,172.8,0.0,6.17,18.2,19.4143,25.7857,2.3334,2.0973,1411.26,342.8586,336.4921,0.0,0.0,39.58,63.7143,1
2024-05-28,Open-Meteo (Clear Lake coords),OM-CL,19.7,26.7,13.3,62.0,350.93,3.222,6.0,278.38,0.0,6.25,18.1714,19.2429,25.5857,2.508,2.2203,1516.84,342.1157,338.03,0.0,0.0,39.69,64.8571,1
2024-05-29,Open-Meteo (Clear Lake coords),OM-CL,19.2,27.0,11.1,62.0,354.86,2.167,4.806,187.23,0.0,5.99,18.3286,19.0,25.9429,2.4089,2.2421,1456.88,343.4543,340.7914,0.0,0.0,40.13,64.0,1
2024-05-30,Open-Meteo (Clear Lake coords),OM-CL,21.9,30.5,12.9,63.0,343.06,1.278,2.361,110.42,0.0,5.95,18.9714,19.0357,26.7143,2.2303,2.1707,1348.88,342.2971,341.0893,0.0,0.0,40.33,64.2857,2
2024-05-31,Open-Meteo (Clear Lake coords),OM-CL,23.8,32.3,14.7,52.0,352.66,1.861,4.444,160.79,0.0,6.72,20.0143,19.2286,27.6857,2.0636,2.2064,1248.05,344.9586,342.2964,0.0,0.0,41.64,62.0,3
2024-06-01,Open-Meteo (Clear Lake coords),OM-CL,19.5,27.4,13.8,64.0,352.43,3.528,6.028,304.82,0.0,6.09,20.6143,19.1071,28.4286,2.2421,2.2878,1356.05,349.72,343.0071,0.0,0.0,42.88,61.0,3
2024-06-02,Open-Meteo (Clear Lake coords),OM-CL,19.2,26.0,13.2,68.0,327.08,3.444,6.167,297.56,0.0,5.52,20.6286,19.2286,28.4143,2.5,2.3512,1512.0,346.6771,341.3536,0.0,0.0,42.69,61.8571,2
2024-06-03,Open-Meteo (Clear Lake coords),OM-CL,18.3,23.0,14.9,74.0,257.87,4.083,5.889,352.77,0.0,4.25,20.2286,19.2143,27.5571,2.7976,2.5655,1691.97,334.1271,338.4929,0.0,0.0,40.77,63.5714,2
2024-06-04,Open-Meteo (Clear Lake coords),OM-CL,22.8,33.6,13.2,64.0,337.5,2.972,7.028,256.78,0.0,6.84,20.6714,19.4214,28.5429,2.7619,2.6349,1670.37,332.2086,337.1621,0.0,0.0,41.36,63.8571,2
2024-06-05,Open-Meteo (Clear Lake coords),OM-CL,26.0,35.8,16.0,58.0,346.53,1.778,3.417,153.62,0.0,6.72,21.6429,19.9857,29.8,2.7063,2.5576,1636.76,331.0186,337.2364,0.0,0.0,42.09,63.2857,3
2024-06-06,Open-Meteo (Clear Lake coords),OM-CL,27.2,36.5,18.1,59.0,349.19,1.694,3.944,146.36,0.0,6.92,22.4,20.6857,30.6571,2.7657,2.498,1672.7,331.8943,337.0957,0.0,0.0,43.06,62.7143,3
2024-06-07,Open-Meteo (Clear Lake coords),OM-CL,26.8,36.1,19.4,58.0,352.55,2.222,5.5,191.98,0.0,7.15,22.8286,21.4214,31.2,2.8173,2.4404,1703.89,331.8786,338.4186,0.0,0.0,43.49,63.5714,2
2024-06-08,Open-Meteo (Clear Lake coords),OM-CL,22.6,29.8,15.6,61.0,294.91,2.667,4.611,230.43,0.0,5.77,23.2714,21.9429,31.5429,2.6943,2.4682,1629.5,323.6614,336.6907,0.0,0.0,43.17,63.1429,2
2024-06-09,Open-Meteo (Clear Lake coords),OM-CL,22.1,30.1,14.7,58.0,347.22,2.528,4.972,218.42,0.0,6.42,23.6857,22.1571,32.1286,2.5634,2.5317,1550.36,326.5386,336.6079,0.0,0.0,44.07,61.7143,2
2024-06-10,Open-Meteo (Clear Lake coords),OM-CL,25.0,34.2,16.2,62.0,353.24,1.889,4.167,163.21,0.0,6.79,24.6429,22.4357,33.7286,2.25,2.5238,1360.8,340.1629,337.145,0.0,0.0,46.61,60.0,3
2024-06-11,Open-Meteo (Clear Lake coords),OM-CL,26.4,35.8,17.2,58.0,352.78,2.222,4.583,191.98,0.0,7.16,25.1571,22.9143,34.0429,2.1429,2.4524,1296.0,342.3457,337.2771,0.0,0.0,46.93,59.1429,3
2024-06-12,Open-Meteo (Clear Lake coords),OM-CL,26.0,36.6,17.0,57.0,358.45,2.194,4.528,189.56,0.0,7.26,25.1571,23.4,34.1571,2.2023,2.4543,1331.94,344.0486,337.5336,0.0,0.0,47.47,59.0,2
2024-06-13,Open-Meteo (Clear Lake coords),OM-CL,23.8,33.8,15.0,54.0,359.72,2.444,5.472,211.16,0.0,7.14,24.6714,23.5357,33.7714,2.3094,2.5376,1396.74,345.5529,338.7236,0.0,0.0,47.69,58.2857,1
2024-06-14,Open-Meteo (Clear Lake coords),OM-CL,20.8,29.1,14.5,57.0,360.65,3.444,6.139,297.56,0.0,6.84,23.8143,23.3214,32.7714,2.484,2.6506,1502.32,346.71,339.2943,0.0,0.0,47.38,58.1429,1
2024-06-15,Open-Meteo (Clear Lake coords),OM-CL,18.8,26.4,11.6,58.0,360.53,3.056,5.222,264.04,0.0,6.2,23.2714,23.2714,32.2857,2.5396,2.6169,1535.93,356.0843,339.8729,0.0,0.0,47.81,57.7143,1
2024-06-16,Open-Meteo (Clear Lake coords),OM-CL,18.6,25.9,12.3,57.0,353.94,3.778,6.917,326.42,0.0,6.43,22.7714,23.2286,31.6857,2.7181,2.6408,1643.93,357.0443,341.7914,0.0,0.0,47.82,57.5714,1
2024-06-17,Open-Meteo (Clear Lake coords),OM-CL,18.7,27.1,9.9,52.0,368.4,2.333,5.556,201.57,0.0,6.25,21.8714,23.2571,30.6714,2.7816,2.5158,1682.29,359.21,349.6864,0.0,0.0,47.28,56.1429,0
2024-06-18,Open-Meteo (Clear Lake coords),OM-CL,20.3,28.4,12.8,55.0,348.96,2.0,5.389,172.8,0.0,6.43,21.0,23.0786,29.6143,2.7499,2.4464,1663.11,358.6643,350.505,0.0,0.0,46.55,55.7143,0
2024-06-19,Open-Meteo (Clear Lake coords),OM-CL,22.0,31.3,12.5,51.0,357.64,1.611,4.333,139.19,0.0,6.39,20.4286,22.7929,28.8571,2.6666,2.4344,1612.74,358.5486,351.2986,0.0,0.0,45.68,54.8571,1
2024-06-20,Open-Meteo (Clear Lake coords),OM-CL,23.2,31.8,14.4,56.0,330.44,2.028,4.861,175.22,0.0,6.33,20.3429,22.5071,28.5714,2.6071,2.4583,1576.8,354.3657,349.9593,0.0,0.0,44.87,55.1429,1
